Month,DayOfWeek,WorkingDay,Gender,AM_PM,ServTime
7.0,4.0,1.0,1.0,1.0,1196.0
7.0,4.0,1.0,1.0,1.0,377.0
7.0,4.0,1.0,1.0,1.0,948.0
7.0,4.0,1.0,1.0,0.0,485.0
7.0,4.0,1.0,1.0,1.0,462.0
7.0,4.0,1.0,1.0,0.0,860.0
7.0,4.0,1.0,1.0,0.0,502.0
7.0,4.0,1.0,1.0,0.0,797.0
7.0,4.0,1.0,2.0,1.0,1062.0
7.0,4.0,1.0,2.0,0.0,1007.0
7.0,4.0,1.0,2.0,0.0,900.0
7.0,4.0,1.0,2.0,1.0,522.0
7.0,4.0,1.0,2.0,1.0,698.0
7.0,4.0,1.0,2.0,0.0,786.0
7.0,4.0,1.0,2.0,1.0,963.0
7.0,4.0,1.0,2.0,0.0,1514.0
7.0,4.0,1.0,2.0,1.0,694.0
7.0,4.0,1.0,2.0,1.0,1157.0
7.0,7.0,0.0,1.0,1.0,1802.0
7.0,7.0,0.0,1.0,1.0,966.0
7.0,7.0,0.0,1.0,1.0,1812.0
7.0,7.0,0.0,1.0,1.0,682.0
7.0,7.0,0.0,1.0,0.0,1067.0
7.0,7.0,0.0,1.0,1.0,550.0
7.0,7.0,0.0,1.0,0.0,716.0
7.0,7.0,0.0,1.0,0.0,810.0
7.0,7.0,0.0,1.0,1.0,959.0
7.0,7.0,0.0,1.0,1.0,882.0
7.0,7.0,0.0,1.0,0.0,744.0
7.0,7.0,0.0,1.0,0.0,872.0
7.0,7.0,0.0,1.0,1.0,291.0
7.0,7.0,0.0,1.0,0.0,462.0
7.0,7.0,0.0,1.0,1.0,3691.0
7.0,7.0,0.0,2.0,1.0,570.0
7.0,7.0,0.0,2.0,0.0,915.0
7.0,7.0,0.0,2.0,0.0,406.0
7.0,7.0,0.0,2.0,0.0,36.0
7.0,7.0,0.0,2.0,1.0,872.0
7.0,7.0,0.0,2.0,0.0,640.0
7.0,7.0,0.0,2.0,1.0,871.0
7.0,7.0,0.0,2.0,0.0,1147.0
7.0,7.0,0.0,2.0,0.0,765.0
7.0,7.0,0.0,2.0,1.0,395.0
7.0,7.0,0.0,2.0,1.0,654.0
7.0,7.0,0.0,2.0,0.0,508.0
7.0,7.0,0.0,2.0,1.0,690.0
7.0,7.0,0.0,2.0,1.0,639.0
7.0,7.0,0.0,2.0,0.0,656.0
7.0,7.0,0.0,2.0,1.0,497.0
7.0,7.0,0.0,2.0,1.0,523.0
7.0,7.0,0.0,2.0,1.0,436.0
7.0,7.0,0.0,2.0,1.0,549.0
7.0,7.0,0.0,2.0,1.0,477.0
7.0,7.0,0.0,2.0,1.0,942.0
7.0,7.0,0.0,2.0,1.0,2045.0
7.0,4.0,1.0,1.0,0.0,824.0
7.0,4.0,1.0,1.0,1.0,1327.0
7.0,4.0,1.0,1.0,0.0,756.0
7.0,4.0,1.0,1.0,1.0,1020.0
7.0,4.0,1.0,1.0,1.0,626.0
7.0,4.0,1.0,1.0,0.0,920.0
7.0,4.0,1.0,1.0,0.0,906.0
7.0,4.0,1.0,1.0,1.0,697.0
7.0,4.0,1.0,1.0,1.0,6.0
7.0,4.0,1.0,1.0,1.0,1355.0
7.0,4.0,1.0,1.0,1.0,795.0
7.0,4.0,1.0,1.0,0.0,809.0
7.0,4.0,1.0,1.0,0.0,1114.0
7.0,4.0,1.0,1.0,0.0,898.0
7.0,4.0,1.0,1.0,0.0,942.0
7.0,4.0,1.0,1.0,0.0,1174.0
7.0,4.0,1.0,2.0,0.0,1192.0
7.0,4.0,1.0,2.0,0.0,844.0
7.0,4.0,1.0,2.0,0.0,1479.0
7.0,4.0,1.0,2.0,1.0,1996.0
7.0,4.0,1.0,2.0,0.0,663.0
7.0,4.0,1.0,2.0,0.0,676.0
7.0,4.0,1.0,2.0,1.0,3113.0
7.0,4.0,1.0,2.0,1.0,963.0
7.0,4.0,1.0,2.0,1.0,517.0
7.0,4.0,1.0,2.0,1.0,783.0
7.0,7.0,0.0,1.0,1.0,977.0
7.0,7.0,0.0,1.0,0.0,867.0
7.0,7.0,0.0,1.0,1.0,546.0
7.0,7.0,0.0,1.0,1.0,1021.0
7.0,7.0,0.0,1.0,0.0,747.0
7.0,7.0,0.0,1.0,1.0,918.0
7.0,7.0,0.0,1.0,1.0,757.0
7.0,7.0,0.0,1.0,0.0,559.0
7.0,7.0,0.0,1.0,0.0,510.0
7.0,7.0,0.0,1.0,1.0,504.0
7.0,7.0,0.0,1.0,0.0,334.0
7.0,7.0,0.0,1.0,1.0,1595.0
7.0,7.0,0.0,1.0,1.0,490.0
7.0,7.0,0.0,1.0,0.0,588.0
7.0,7.0,0.0,1.0,1.0,462.0
7.0,7.0,0.0,1.0,1.0,705.0
7.0,7.0,0.0,1.0,0.0,464.0
7.0,7.0,0.0,1.0,1.0,671.0
7.0,7.0,0.0,1.0,0.0,455.0
7.0,7.0,0.0,1.0,0.0,718.0
7.0,7.0,0.0,1.0,0.0,366.0
7.0,7.0,0.0,1.0,1.0,336.0
7.0,7.0,0.0,1.0,0.0,986.0
7.0,7.0,0.0,2.0,1.0,1242.0
7.0,7.0,0.0,2.0,1.0,1351.0
7.0,7.0,0.0,2.0,1.0,694.0
7.0,7.0,0.0,2.0,0.0,1656.0
7.0,7.0,0.0,2.0,0.0,10.0
7.0,7.0,0.0,2.0,1.0,1703.0
7.0,7.0,0.0,2.0,0.0,1288.0
7.0,7.0,0.0,2.0,0.0,525.0
7.0,7.0,0.0,2.0,1.0,1039.0
7.0,7.0,0.0,2.0,0.0,583.0
7.0,7.0,0.0,2.0,0.0,964.0
7.0,7.0,0.0,2.0,1.0,518.0
7.0,7.0,0.0,2.0,1.0,918.0
7.0,7.0,0.0,2.0,1.0,684.0
7.0,7.0,0.0,2.0,1.0,434.0
7.0,7.0,0.0,2.0,0.0,54.0
7.0,7.0,0.0,2.0,1.0,583.0
7.0,7.0,0.0,2.0,1.0,1160.0
7.0,4.0,1.0,1.0,1.0,768.0
7.0,4.0,1.0,1.0,1.0,615.0
7.0,4.0,1.0,1.0,1.0,685.0
7.0,4.0,1.0,1.0,1.0,675.0
7.0,4.0,1.0,1.0,1.0,556.0
7.0,4.0,1.0,1.0,0.0,1034.0
7.0,4.0,1.0,1.0,1.0,1282.0
7.0,4.0,1.0,1.0,1.0,587.0
7.0,4.0,1.0,1.0,1.0,690.0
7.0,4.0,1.0,1.0,1.0,1174.0
7.0,4.0,1.0,1.0,0.0,949.0
7.0,4.0,1.0,1.0,1.0,1060.0
7.0,4.0,1.0,1.0,0.0,1389.0
7.0,4.0,1.0,1.0,1.0,656.0
7.0,4.0,1.0,1.0,1.0,477.0
7.0,4.0,1.0,1.0,1.0,632.0
7.0,4.0,1.0,1.0,1.0,864.0
7.0,4.0,1.0,2.0,1.0,77.0
7.0,4.0,1.0,2.0,1.0,1550.0
7.0,4.0,1.0,2.0,0.0,1234.0
7.0,4.0,1.0,2.0,1.0,924.0
7.0,4.0,1.0,2.0,1.0,1836.0
7.0,4.0,1.0,2.0,0.0,978.0
7.0,4.0,1.0,2.0,1.0,1268.0
7.0,4.0,1.0,2.0,1.0,737.0
7.0,4.0,1.0,2.0,1.0,1914.0
7.0,4.0,1.0,2.0,1.0,1191.0
7.0,4.0,1.0,2.0,0.0,1189.0
7.0,4.0,1.0,2.0,1.0,703.0
7.0,4.0,1.0,2.0,1.0,973.0
7.0,4.0,1.0,2.0,0.0,1613.0
7.0,7.0,0.0,1.0,0.0,431.0
7.0,7.0,0.0,1.0,1.0,411.0
7.0,7.0,0.0,1.0,1.0,880.0
7.0,7.0,0.0,1.0,1.0,1249.0
7.0,7.0,0.0,1.0,1.0,1802.0
7.0,7.0,0.0,1.0,0.0,788.0
7.0,7.0,0.0,1.0,1.0,788.0
7.0,7.0,0.0,1.0,1.0,477.0
7.0,7.0,0.0,1.0,1.0,1931.0
7.0,7.0,0.0,1.0,1.0,813.0
7.0,7.0,0.0,1.0,1.0,881.0
7.0,7.0,0.0,1.0,0.0,261.0
7.0,7.0,0.0,1.0,0.0,1063.0
7.0,7.0,0.0,1.0,0.0,316.0
7.0,7.0,0.0,1.0,1.0,404.0
7.0,7.0,0.0,1.0,1.0,548.0
7.0,7.0,0.0,1.0,1.0,1533.0
7.0,7.0,0.0,2.0,0.0,117.0
7.0,7.0,0.0,2.0,0.0,652.0
7.0,7.0,0.0,2.0,0.0,1139.0
7.0,7.0,0.0,2.0,0.0,1095.0
7.0,7.0,0.0,2.0,1.0,690.0
7.0,7.0,0.0,2.0,0.0,445.0
7.0,7.0,0.0,2.0,0.0,546.0
7.0,7.0,0.0,2.0,0.0,1045.0
7.0,7.0,0.0,2.0,0.0,604.0
7.0,7.0,0.0,2.0,1.0,521.0
7.0,7.0,0.0,2.0,1.0,980.0
7.0,7.0,0.0,2.0,1.0,1194.0
7.0,7.0,0.0,2.0,0.0,43.0
7.0,7.0,0.0,2.0,1.0,1060.0
7.0,7.0,0.0,2.0,0.0,870.0
7.0,7.0,0.0,2.0,1.0,491.0
7.0,7.0,0.0,2.0,1.0,1077.0
7.0,7.0,0.0,2.0,1.0,798.0
7.0,7.0,0.0,2.0,1.0,489.0
7.0,4.0,1.0,1.0,1.0,753.0
7.0,4.0,1.0,1.0,0.0,725.0
7.0,4.0,1.0,1.0,1.0,990.0
7.0,4.0,1.0,1.0,0.0,641.0
7.0,4.0,1.0,1.0,0.0,493.0
7.0,4.0,1.0,1.0,0.0,944.0
7.0,4.0,1.0,1.0,1.0,816.0
7.0,4.0,1.0,1.0,1.0,1337.0
7.0,4.0,1.0,1.0,0.0,1718.0
7.0,4.0,1.0,1.0,1.0,772.0
7.0,4.0,1.0,1.0,0.0,521.0
7.0,4.0,1.0,1.0,1.0,574.0
7.0,4.0,1.0,1.0,1.0,895.0
7.0,4.0,1.0,1.0,1.0,724.0
7.0,4.0,1.0,1.0,1.0,487.0
7.0,4.0,1.0,1.0,1.0,787.0
7.0,4.0,1.0,1.0,1.0,793.0
7.0,4.0,1.0,1.0,1.0,788.0
7.0,4.0,1.0,2.0,1.0,1046.0
7.0,4.0,1.0,2.0,0.0,1123.0
7.0,4.0,1.0,2.0,0.0,685.0
7.0,4.0,1.0,2.0,1.0,1111.0
7.0,4.0,1.0,2.0,1.0,934.0
7.0,4.0,1.0,2.0,1.0,547.0
7.0,4.0,1.0,2.0,1.0,702.0
7.0,4.0,1.0,2.0,0.0,1039.0
7.0,4.0,1.0,2.0,1.0,1398.0
7.0,4.0,1.0,2.0,0.0,1035.0
7.0,4.0,1.0,2.0,1.0,837.0
7.0,4.0,1.0,2.0,1.0,381.0
7.0,4.0,1.0,2.0,1.0,531.0
7.0,4.0,1.0,2.0,0.0,571.0
7.0,4.0,1.0,2.0,0.0,508.0
7.0,4.0,1.0,2.0,0.0,633.0
7.0,4.0,1.0,2.0,1.0,954.0
7.0,7.0,0.0,1.0,1.0,467.0
7.0,7.0,0.0,1.0,1.0,1366.0
7.0,7.0,0.0,1.0,0.0,1235.0
7.0,7.0,0.0,1.0,1.0,36.0
7.0,7.0,0.0,1.0,1.0,1978.0
7.0,7.0,0.0,1.0,1.0,480.0
7.0,7.0,0.0,1.0,0.0,592.0
7.0,7.0,0.0,1.0,0.0,800.0
7.0,7.0,0.0,1.0,1.0,644.0
7.0,7.0,0.0,1.0,1.0,967.0
7.0,7.0,0.0,1.0,0.0,731.0
7.0,7.0,0.0,1.0,0.0,675.0
7.0,7.0,0.0,1.0,1.0,830.0
7.0,7.0,0.0,1.0,0.0,434.0
7.0,7.0,0.0,1.0,0.0,768.0
7.0,7.0,0.0,1.0,0.0,1385.0
7.0,7.0,0.0,2.0,1.0,973.0
7.0,7.0,0.0,2.0,1.0,512.0
7.0,7.0,0.0,2.0,0.0,577.0
7.0,7.0,0.0,2.0,1.0,656.0
7.0,7.0,0.0,2.0,1.0,922.0
7.0,7.0,0.0,2.0,0.0,563.0
7.0,7.0,0.0,2.0,1.0,529.0
7.0,7.0,0.0,2.0,0.0,944.0
7.0,7.0,0.0,2.0,0.0,461.0
7.0,7.0,0.0,2.0,1.0,647.0
7.0,7.0,0.0,2.0,1.0,1589.0
7.0,7.0,0.0,2.0,1.0,672.0
7.0,7.0,0.0,2.0,1.0,838.0
7.0,7.0,0.0,2.0,1.0,762.0
7.0,7.0,0.0,2.0,1.0,735.0
7.0,7.0,0.0,2.0,1.0,192.0
7.0,7.0,0.0,2.0,1.0,619.0
7.0,7.0,0.0,2.0,1.0,152.0
7.0,7.0,0.0,2.0,1.0,1461.0
8.0,4.0,1.0,1.0,1.0,600.0
8.0,4.0,1.0,1.0,1.0,960.0
8.0,4.0,1.0,1.0,1.0,840.0
8.0,4.0,1.0,1.0,0.0,720.0
8.0,4.0,1.0,1.0,0.0,660.0
8.0,4.0,1.0,1.0,1.0,480.0
8.0,4.0,1.0,1.0,1.0,1058.0
8.0,4.0,1.0,1.0,1.0,1620.0
8.0,4.0,1.0,1.0,1.0,840.0
8.0,4.0,1.0,1.0,1.0,840.0
8.0,4.0,1.0,1.0,1.0,540.0
8.0,4.0,1.0,1.0,1.0,360.0
8.0,4.0,1.0,1.0,1.0,1020.0
8.0,4.0,1.0,1.0,1.0,540.0
8.0,4.0,1.0,1.0,1.0,540.0
8.0,4.0,1.0,1.0,0.0,540.0
8.0,4.0,1.0,1.0,1.0,600.0
8.0,4.0,1.0,1.0,0.0,1185.0
8.0,4.0,1.0,2.0,1.0,900.0
8.0,4.0,1.0,2.0,1.0,660.0
8.0,4.0,1.0,2.0,1.0,660.0
8.0,4.0,1.0,2.0,0.0,780.0
8.0,4.0,1.0,2.0,1.0,1020.0
8.0,4.0,1.0,2.0,0.0,540.0
8.0,4.0,1.0,2.0,1.0,720.0
8.0,4.0,1.0,2.0,0.0,720.0
8.0,4.0,1.0,2.0,1.0,1020.0
8.0,4.0,1.0,2.0,0.0,1440.0
8.0,4.0,1.0,2.0,0.0,1577.0
8.0,4.0,1.0,2.0,0.0,240.0
8.0,4.0,1.0,2.0,0.0,969.0
8.0,7.0,0.0,1.0,1.0,1248.0
8.0,7.0,0.0,1.0,0.0,420.0
8.0,7.0,0.0,1.0,1.0,1380.0
8.0,7.0,0.0,1.0,1.0,480.0
8.0,7.0,0.0,1.0,1.0,480.0
8.0,7.0,0.0,1.0,1.0,1080.0
8.0,7.0,0.0,1.0,1.0,600.0
8.0,7.0,0.0,1.0,1.0,660.0
8.0,7.0,0.0,1.0,1.0,900.0
8.0,7.0,0.0,1.0,0.0,480.0
8.0,7.0,0.0,1.0,1.0,480.0
8.0,7.0,0.0,1.0,0.0,900.0
8.0,7.0,0.0,1.0,0.0,780.0
8.0,7.0,0.0,1.0,0.0,360.0
8.0,7.0,0.0,1.0,1.0,300.0
8.0,7.0,0.0,1.0,0.0,780.0
8.0,7.0,0.0,1.0,1.0,1260.0
8.0,7.0,0.0,1.0,1.0,420.0
8.0,7.0,0.0,1.0,1.0,480.0
8.0,7.0,0.0,1.0,1.0,756.0
8.0,7.0,0.0,2.0,1.0,1020.0
8.0,7.0,0.0,2.0,0.0,666.0
8.0,7.0,0.0,2.0,1.0,2.0
8.0,7.0,0.0,2.0,1.0,960.0
8.0,7.0,0.0,2.0,1.0,1584.0
8.0,7.0,0.0,2.0,1.0,540.0
8.0,7.0,0.0,2.0,0.0,420.0
8.0,7.0,0.0,2.0,1.0,600.0
8.0,7.0,0.0,2.0,0.0,600.0
8.0,7.0,0.0,2.0,0.0,900.0
8.0,7.0,0.0,2.0,1.0,1341.0
8.0,4.0,1.0,1.0,0.0,840.0
8.0,4.0,1.0,1.0,1.0,120.0
8.0,4.0,1.0,1.0,1.0,1260.0
8.0,4.0,1.0,1.0,1.0,360.0
8.0,4.0,1.0,1.0,1.0,960.0
8.0,4.0,1.0,1.0,1.0,480.0
8.0,4.0,1.0,1.0,0.0,540.0
8.0,4.0,1.0,1.0,0.0,1133.0
8.0,4.0,1.0,1.0,0.0,540.0
8.0,4.0,1.0,1.0,0.0,1200.0
8.0,4.0,1.0,1.0,0.0,780.0
8.0,4.0,1.0,1.0,0.0,360.0
8.0,4.0,1.0,1.0,1.0,540.0
8.0,4.0,1.0,1.0,1.0,660.0
8.0,4.0,1.0,1.0,1.0,480.0
8.0,4.0,1.0,1.0,1.0,540.0
8.0,4.0,1.0,1.0,1.0,720.0
8.0,4.0,1.0,1.0,1.0,3182.0
8.0,4.0,1.0,2.0,0.0,540.0
8.0,4.0,1.0,2.0,0.0,1080.0
8.0,4.0,1.0,2.0,1.0,780.0
8.0,4.0,1.0,2.0,1.0,960.0
8.0,4.0,1.0,2.0,0.0,660.0
8.0,4.0,1.0,2.0,0.0,1080.0
8.0,4.0,1.0,2.0,1.0,900.0
8.0,4.0,1.0,2.0,1.0,1020.0
8.0,4.0,1.0,2.0,0.0,1500.0
8.0,4.0,1.0,2.0,1.0,960.0
8.0,4.0,1.0,2.0,0.0,1080.0
8.0,4.0,1.0,2.0,1.0,960.0
8.0,4.0,1.0,2.0,1.0,420.0
8.0,4.0,1.0,2.0,1.0,660.0
8.0,4.0,1.0,2.0,0.0,780.0
8.0,4.0,1.0,2.0,0.0,420.0
8.0,4.0,1.0,2.0,1.0,480.0
8.0,4.0,1.0,2.0,0.0,1544.0
8.0,7.0,0.0,1.0,1.0,840.0
8.0,7.0,0.0,1.0,0.0,720.0
8.0,7.0,0.0,1.0,1.0,480.0
8.0,7.0,0.0,1.0,1.0,480.0
8.0,7.0,0.0,1.0,0.0,1260.0
8.0,7.0,0.0,1.0,1.0,780.0
8.0,7.0,0.0,1.0,1.0,780.0
8.0,7.0,0.0,1.0,0.0,720.0
8.0,7.0,0.0,1.0,1.0,420.0
8.0,7.0,0.0,1.0,0.0,720.0
8.0,7.0,0.0,1.0,1.0,660.0
8.0,7.0,0.0,1.0,1.0,900.0
8.0,7.0,0.0,1.0,1.0,600.0
8.0,7.0,0.0,1.0,1.0,900.0
8.0,7.0,0.0,1.0,1.0,420.0
8.0,7.0,0.0,1.0,1.0,540.0
8.0,7.0,0.0,1.0,1.0,420.0
8.0,7.0,0.0,1.0,0.0,600.0
8.0,7.0,0.0,1.0,1.0,840.0
8.0,7.0,0.0,1.0,1.0,540.0
8.0,7.0,0.0,1.0,1.0,660.0
8.0,7.0,0.0,1.0,0.0,600.0
8.0,7.0,0.0,1.0,1.0,360.0
8.0,7.0,0.0,1.0,0.0,1044.0
8.0,7.0,0.0,2.0,1.0,900.0
8.0,7.0,0.0,2.0,1.0,660.0
8.0,7.0,0.0,2.0,0.0,900.0
8.0,7.0,0.0,2.0,1.0,1260.0
8.0,7.0,0.0,2.0,0.0,960.0
8.0,7.0,0.0,2.0,0.0,720.0
8.0,7.0,0.0,2.0,0.0,840.0
8.0,7.0,0.0,2.0,1.0,1020.0
8.0,7.0,0.0,2.0,0.0,516.0
8.0,7.0,0.0,2.0,1.0,14.0
8.0,7.0,0.0,2.0,0.0,540.0
8.0,7.0,0.0,2.0,0.0,780.0
8.0,7.0,0.0,2.0,0.0,480.0
8.0,7.0,0.0,2.0,1.0,540.0
8.0,7.0,0.0,2.0,1.0,240.0
8.0,7.0,0.0,2.0,0.0,1260.0
8.0,7.0,0.0,2.0,0.0,240.0
8.0,7.0,0.0,2.0,1.0,360.0
8.0,7.0,0.0,2.0,1.0,600.0
8.0,7.0,0.0,2.0,0.0,300.0
8.0,7.0,0.0,2.0,1.0,660.0
8.0,7.0,0.0,2.0,1.0,480.0
8.0,7.0,0.0,2.0,0.0,480.0
8.0,7.0,0.0,2.0,0.0,1020.0
8.0,4.0,1.0,1.0,0.0,2160.0
8.0,4.0,1.0,1.0,1.0,900.0
8.0,4.0,1.0,1.0,1.0,840.0
8.0,4.0,1.0,1.0,0.0,720.0
8.0,4.0,1.0,1.0,0.0,480.0
8.0,4.0,1.0,1.0,1.0,840.0
8.0,4.0,1.0,1.0,1.0,600.0
8.0,4.0,1.0,1.0,1.0,1680.0
8.0,4.0,1.0,1.0,0.0,1440.0
8.0,4.0,1.0,1.0,0.0,600.0
8.0,4.0,1.0,1.0,1.0,1440.0
8.0,4.0,1.0,1.0,0.0,900.0
8.0,4.0,1.0,1.0,1.0,1279.0
8.0,4.0,1.0,2.0,0.0,300.0
8.0,4.0,1.0,2.0,0.0,660.0
8.0,4.0,1.0,2.0,1.0,900.0
8.0,4.0,1.0,2.0,1.0,900.0
8.0,4.0,1.0,2.0,1.0,60.0
8.0,4.0,1.0,2.0,0.0,1740.0
8.0,4.0,1.0,2.0,1.0,780.0
8.0,4.0,1.0,2.0,0.0,660.0
8.0,4.0,1.0,2.0,1.0,660.0
8.0,4.0,1.0,2.0,0.0,600.0
8.0,4.0,1.0,2.0,1.0,660.0
8.0,4.0,1.0,2.0,1.0,1020.0
8.0,4.0,1.0,2.0,0.0,1620.0
8.0,4.0,1.0,2.0,0.0,900.0
8.0,4.0,1.0,2.0,1.0,420.0
8.0,4.0,1.0,2.0,1.0,1081.0
8.0,7.0,0.0,1.0,0.0,540.0
8.0,7.0,0.0,1.0,1.0,960.0
8.0,7.0,0.0,1.0,1.0,660.0
8.0,7.0,0.0,1.0,1.0,480.0
8.0,7.0,0.0,1.0,1.0,360.0
8.0,7.0,0.0,1.0,0.0,1080.0
8.0,7.0,0.0,1.0,1.0,660.0
8.0,7.0,0.0,1.0,1.0,1080.0
8.0,7.0,0.0,1.0,1.0,840.0
8.0,7.0,0.0,1.0,0.0,480.0
8.0,7.0,0.0,1.0,0.0,840.0
8.0,7.0,0.0,1.0,0.0,720.0
8.0,7.0,0.0,1.0,1.0,1500.0
8.0,7.0,0.0,1.0,1.0,780.0
8.0,7.0,0.0,1.0,1.0,660.0
8.0,7.0,0.0,1.0,0.0,1571.0
8.0,7.0,0.0,2.0,0.0,60.0
8.0,7.0,0.0,2.0,0.0,1560.0
8.0,7.0,0.0,2.0,1.0,1140.0
8.0,7.0,0.0,2.0,1.0,480.0
8.0,7.0,0.0,2.0,1.0,540.0
8.0,7.0,0.0,2.0,1.0,840.0
8.0,7.0,0.0,2.0,0.0,840.0
8.0,7.0,0.0,2.0,1.0,480.0
8.0,7.0,0.0,2.0,1.0,1176.0
8.0,7.0,0.0,2.0,0.0,665.0
8.0,7.0,0.0,2.0,0.0,2.0
8.0,7.0,0.0,2.0,0.0,900.0
8.0,7.0,0.0,2.0,1.0,717.0
8.0,4.0,1.0,1.0,0.0,780.0
8.0,4.0,1.0,1.0,0.0,1080.0
8.0,4.0,1.0,1.0,1.0,60.0
8.0,4.0,1.0,1.0,0.0,1260.0
8.0,4.0,1.0,1.0,1.0,1593.0
8.0,4.0,1.0,1.0,1.0,1110.0
8.0,4.0,1.0,1.0,0.0,1020.0
8.0,4.0,1.0,1.0,1.0,840.0
8.0,4.0,1.0,1.0,1.0,1140.0
8.0,4.0,1.0,1.0,0.0,960.0
8.0,4.0,1.0,1.0,1.0,240.0
8.0,4.0,1.0,1.0,1.0,420.0
8.0,4.0,1.0,1.0,0.0,540.0
8.0,4.0,1.0,1.0,0.0,840.0
8.0,4.0,1.0,1.0,0.0,2262.0
8.0,4.0,1.0,2.0,1.0,1059.0
8.0,4.0,1.0,2.0,0.0,701.0
8.0,4.0,1.0,2.0,0.0,25.0
8.0,4.0,1.0,2.0,1.0,20.0
8.0,4.0,1.0,2.0,1.0,2105.0
8.0,4.0,1.0,2.0,1.0,540.0
9.0,7.0,0.0,1.0,0.0,467.0
9.0,7.0,0.0,1.0,1.0,810.0
9.0,7.0,0.0,1.0,0.0,919.0
9.0,7.0,0.0,1.0,1.0,1035.0
9.0,7.0,0.0,1.0,1.0,1141.0
9.0,7.0,0.0,1.0,0.0,1072.0
9.0,7.0,0.0,1.0,0.0,952.0
9.0,7.0,0.0,1.0,0.0,101.0
9.0,7.0,0.0,1.0,1.0,1705.0
9.0,7.0,0.0,1.0,0.0,632.0
9.0,7.0,0.0,1.0,1.0,809.0
9.0,7.0,0.0,1.0,0.0,1259.0
9.0,7.0,0.0,1.0,1.0,635.0
9.0,7.0,0.0,1.0,1.0,810.0
9.0,7.0,0.0,1.0,0.0,2092.0
9.0,7.0,0.0,2.0,1.0,948.0
9.0,7.0,0.0,2.0,1.0,2085.0
9.0,7.0,0.0,2.0,1.0,763.0
9.0,7.0,0.0,2.0,1.0,888.0
9.0,7.0,0.0,2.0,1.0,633.0
9.0,7.0,0.0,2.0,1.0,714.0
9.0,7.0,0.0,2.0,0.0,809.0
9.0,7.0,0.0,2.0,1.0,596.0
9.0,7.0,0.0,2.0,0.0,942.0
9.0,7.0,0.0,2.0,0.0,635.0
9.0,7.0,0.0,2.0,1.0,865.0
9.0,7.0,0.0,2.0,0.0,757.0
9.0,7.0,0.0,2.0,0.0,797.0
9.0,6.0,1.0,1.0,1.0,619.0
9.0,6.0,1.0,1.0,1.0,250.0
9.0,6.0,1.0,1.0,0.0,3286.0
9.0,6.0,1.0,1.0,1.0,1065.0
9.0,6.0,1.0,1.0,0.0,788.0
9.0,6.0,1.0,1.0,0.0,857.0
9.0,6.0,1.0,1.0,1.0,684.0
9.0,6.0,1.0,1.0,0.0,209.0
9.0,6.0,1.0,1.0,0.0,1185.0
9.0,6.0,1.0,1.0,1.0,725.0
9.0,6.0,1.0,1.0,1.0,405.0
9.0,6.0,1.0,1.0,1.0,52.0
9.0,6.0,1.0,1.0,0.0,906.0
9.0,6.0,1.0,1.0,1.0,734.0
9.0,6.0,1.0,2.0,0.0,1081.0
9.0,6.0,1.0,2.0,0.0,1635.0
9.0,6.0,1.0,2.0,0.0,806.0
9.0,6.0,1.0,2.0,1.0,970.0
9.0,6.0,1.0,2.0,0.0,555.0
9.0,6.0,1.0,2.0,1.0,967.0
9.0,6.0,1.0,2.0,1.0,896.0
9.0,6.0,1.0,2.0,0.0,584.0
9.0,6.0,1.0,2.0,0.0,494.0
9.0,6.0,1.0,2.0,1.0,1041.0
9.0,4.0,1.0,1.0,1.0,696.0
9.0,4.0,1.0,1.0,0.0,861.0
9.0,4.0,1.0,1.0,1.0,1064.0
9.0,4.0,1.0,1.0,0.0,1112.0
9.0,4.0,1.0,1.0,0.0,646.0
9.0,4.0,1.0,1.0,1.0,1021.0
9.0,4.0,1.0,1.0,0.0,1096.0
9.0,4.0,1.0,1.0,1.0,1048.0
9.0,4.0,1.0,1.0,1.0,379.0
9.0,4.0,1.0,1.0,1.0,998.0
9.0,4.0,1.0,1.0,1.0,1251.0
9.0,4.0,1.0,1.0,1.0,777.0
9.0,4.0,1.0,1.0,0.0,764.0
9.0,4.0,1.0,1.0,1.0,1094.0
9.0,4.0,1.0,2.0,0.0,829.0
9.0,4.0,1.0,2.0,1.0,1099.0
9.0,4.0,1.0,2.0,0.0,715.0
9.0,4.0,1.0,2.0,1.0,721.0
9.0,4.0,1.0,2.0,1.0,1500.0
9.0,4.0,1.0,2.0,0.0,1144.0
9.0,4.0,1.0,2.0,1.0,1258.0
9.0,4.0,1.0,2.0,0.0,817.0
9.0,4.0,1.0,2.0,0.0,1066.0
9.0,4.0,1.0,2.0,0.0,500.0
9.0,4.0,1.0,2.0,0.0,1137.0
9.0,4.0,1.0,2.0,1.0,978.0
9.0,4.0,1.0,2.0,1.0,594.0
9.0,4.0,1.0,2.0,0.0,2396.0
9.0,7.0,0.0,1.0,0.0,502.0
9.0,7.0,0.0,1.0,1.0,595.0
9.0,7.0,0.0,1.0,1.0,657.0
9.0,7.0,0.0,1.0,1.0,596.0
9.0,7.0,0.0,1.0,1.0,799.0
9.0,7.0,0.0,1.0,1.0,1018.0
9.0,7.0,0.0,1.0,0.0,538.0
9.0,7.0,0.0,1.0,1.0,448.0
9.0,7.0,0.0,1.0,0.0,450.0
9.0,7.0,0.0,1.0,0.0,376.0
9.0,7.0,0.0,1.0,1.0,450.0
